Date,CAPEX,ALUA,BBAR,BYMA,CEPU,COME,CRES,CVH,EDN,GGAL,HARG,MIRG,PAMP,SUPV,TECO2,TGNO4,TGSU2,TRAN,TXAR,YPFD,AGRO,AUSO,BHIP,BOLT,BPAT,CADO,CELU,CGPA2,DGCU2,DYCA,FERR,FIPL,GARO,GBAN,GCLA,GRIM,HAVA ,INVJ,IRSA,LEDE,LONG,METR,MOLA,MOLI,MORI,OEST,PATA,POLL,RIGO,SAMI,SEMI,CECO2,CTIO,INTR,LOMA,ROSE,IRCP
2022-04-25,244.666168,87.894905,194.730942,119.183792,76.648567,7.637756,142.035950,678.000000,62.799999,167.627548,26.778744,3389.228516,188.500000,74.896912,236.750000,101.750000,266.950012,51.500000,103.580505,940.349976,18.245256,124.969994,7.680000,4.480000,62.342747,44.400002,30.000000,52.000000,53.794273,115.500000,13.179711,17.400000,30.799999,109.000000,163.550003,83.026299,140.157059,27.150000,85.518318,72.390785,11.000000,37.549999,1221.391479,104.061790,13.000000,43.950001,41.099422,27.900000,168.763779,112.500000,2.050843,28.899004,268.966705,21.153309,221.506882,9.200000,137.80
2022-04-26,264.867950,87.059586,189.309113,119.086182,75.813301,7.923613,141.827515,664.000000,60.599998,164.774673,26.778744,3366.986084,184.600006,73.559471,228.500000,99.400002,271.250000,50.500000,102.713730,899.500000,18.439814,123.533562,7.570000,4.450000,60.680271,43.900002,29.000000,52.200001,53.894268,111.000000,12.786287,17.700001,30.500000,109.000000,163.500000,88.478485,144.990067,27.200001,83.438477,73.235817,11.150000,37.750000,1233.533325,103.194611,12.550000,43.549999,41.099422,27.900000,168.763779,112.500000,2.019292,28.649014,268.966705,21.153309,216.647507,10.300000,136.00
2022-04-27,269.357239,86.688309,188.716812,117.426788,76.599434,8.048676,140.410080,684.500000,61.450001,164.904358,26.778744,3318.547119,187.800003,73.361336,234.949997,100.750000,272.750000,50.599998,105.747467,893.500000,18.591137,128.800491,7.660000,4.440000,61.927128,43.900002,29.500000,51.900002,54.194233,116.000000,12.835465,17.700001,31.000000,109.000000,164.750000,83.217598,145.956665,27.000000,81.603317,72.390785,11.050000,37.700001,1251.521484,104.495384,12.800000,44.049999,40.952461,27.900000,168.763779,114.000000,2.057154,28.899004,268.966705,20.757921,212.463028,10.300000,133.00
2022-04-28,288.661163,85.852982,188.488998,120.013489,77.631248,8.093342,140.034866,704.500000,61.000000,164.601791,26.778744,3275.051514,184.100006,74.302498,242.899994,101.750000,273.850006,50.599998,105.964165,908.849976,18.764078,133.349213,7.610000,4.420000,61.428387,42.900002,29.500000,52.000000,55.294117,115.000000,12.687931,17.700001,31.000000,109.000000,161.000000,88.765442,144.023453,26.799999,79.197220,71.733543,11.150000,38.400002,1284.799438,104.495384,12.400000,44.599998,40.952461,27.900000,168.763779,110.000000,2.041378,29.148994,268.966705,19.769447,215.477631,10.300000,129.50
2022-04-29,319.188324,83.718262,184.251755,117.329170,74.535820,8.012945,134.698608,694.000000,58.849998,160.884430,26.778744,3303.225098,178.050003,71.776207,226.000000,98.599998,262.350006,50.400002,105.530769,881.349976,18.764078,137.897934,7.570000,4.410000,61.345261,43.450001,28.500000,52.200001,54.594189,115.000000,13.179711,17.900000,30.000000,105.000000,162.449997,82.356728,144.990067,26.600000,77.239716,71.921318,11.400000,38.500000,1337.864380,107.530518,12.600000,44.549999,40.952461,27.000000,168.763779,109.250000,2.107636,30.198961,271.381134,18.286739,212.058075,11.300000,130.80
2022-05-02,312.903320,84.832031,180.971313,117.719620,74.978035,8.021877,127.986618,696.000000,57.799999,159.803772,26.778744,3279.005615,174.649994,73.559471,229.800003,96.199997,261.299988,49.150002,104.013901,878.000000,18.050697,134.306839,7.650000,4.400000,59.765907,42.150002,29.000000,52.400002,55.794064,115.000000,12.737109,17.900000,31.400000,105.000000,161.000000,82.356728,141.123657,26.100000,77.525192,71.451859,11.000000,38.099998,1384.183716,108.397697,12.700000,44.349998,39.384903,27.000000,168.763779,110.000000,2.113947,29.998966,273.312683,18.286739,211.428162,11.300000,125.00
2022-05-03,314.250092,86.595512,189.263550,117.426788,75.420227,8.218405,128.987167,700.000000,59.200001,163.953384,26.778744,3278.511230,178.199997,75.243660,235.899994,98.199997,266.500000,51.500000,107.481026,893.650024,17.985844,132.152176,7.700000,4.420000,61.095882,41.599998,29.500000,53.500000,56.094028,115.000000,12.737109,17.900000,31.350000,104.000000,160.199997,82.356728,142.573547,26.500000,79.115662,72.672462,11.150000,38.500000,1350.006226,109.915268,12.650000,45.750000,39.874763,27.000000,168.763779,109.250000,2.158118,31.498915,276.692902,18.286739,219.257156,11.300000,128.55
2022-05-04,306.618317,86.502686,190.129227,119.671852,75.272827,8.438786,125.068352,702.000000,59.849998,163.866943,26.778744,3279.005615,177.199997,72.965050,232.600006,98.099998,267.049988,50.799999,106.397552,903.950012,17.920992,131.194550,7.700000,4.440000,60.015274,41.200001,29.000000,53.500000,55.094135,111.000000,12.392863,17.900000,31.450001,104.000000,159.000000,82.356728,142.090256,26.750000,79.686600,71.639648,11.100000,39.099998,1366.645264,107.096931,12.450000,45.500000,39.776791,27.000000,168.763779,110.250000,2.177049,31.198925,277.982208,18.286739,217.007446,11.300000,129.00
2022-05-05,311.107635,82.140419,182.201477,117.133949,73.504021,8.245952,119.356911,674.000000,58.200001,162.345352,26.778744,3187.565186,170.300003,70.785507,221.899994,95.500000,253.600006,49.349998,101.846947,862.450012,17.661577,125.688217,7.520000,4.350000,59.599651,40.250000,28.150000,52.000000,53.994255,115.250000,12.097795,17.900000,31.450001,104.000000,156.500000,82.356728,138.223862,26.549999,77.402847,71.545753,10.650000,38.099998,1367.994385,108.826607,12.150000,45.500000,38.895039,27.000000,168.763779,108.750000,2.230687,30.948935,277.982208,18.286739,212.103073,11.300000,124.50
2022-05-06,306.618317,81.954803,186.165344,119.086182,71.784340,8.236770,116.980591,672.500000,58.849998,163.875198,26.778744,3187.565186,171.899994,70.735977,217.250000,96.300003,250.899994,49.200001,101.413551,870.349976,17.920992,126.406433,7.520000,4.330000,59.350288,41.000000,28.950001,50.700001,50.994576,116.000000,12.589576,17.900000,31.450001,104.000000,160.000000,82.739334,140.157059,26.049999,76.546432,71.545753,10.850000,38.150002,1358.100952,109.278175,12.200000,45.500000,37.719372,27.000000,168.763779,109.000000,2.192825,30.898935,277.982208,18.780975,209.898361,11.300000,122.00
2022-05-09,254.093643,76.571594,176.460678,114.644852,66.281349,7.915379,105.057419,641.000000,55.099998,159.465607,26.778744,3077.027344,162.300003,67.268524,205.600006,92.099998,233.949997,47.799999,97.296333,814.299988,17.164373,124.730591,7.270000,4.180000,59.682777,38.650002,28.950001,50.599998,49.994678,116.000000,12.097795,17.500000,31.450001,104.000000,156.250000,81.304550,140.157059,25.000000,72.386749,69.010674,10.250000,36.400002,1319.426514,103.182076,11.400000,45.500000,36.249786,27.000000,168.763779,105.000000,2.082395,29.448986,274.982422,18.780975,201.304443,11.300000,117.50
2022-05-10,261.276520,81.212288,174.501541,115.084106,69.131119,7.970476,107.767235,646.000000,56.000000,158.700699,26.778744,3140.849609,169.000000,67.565735,202.600006,91.500000,235.899994,47.049999,101.196854,828.250000,17.488640,124.969994,7.090000,4.160000,60.181522,39.099998,28.500000,49.450001,49.994678,116.500000,11.802728,17.500000,31.400000,104.000000,158.250000,82.261078,140.157059,25.700001,74.996750,69.480133,10.450000,36.400002,1302.787598,108.375046,11.400000,45.200001,36.347755,27.000000,168.763779,106.000000,2.098171,28.999001,277.982208,20.461380,197.209961,11.300000,118.85
2022-05-11,291.803680,82.790123,178.146484,117.231560,72.423073,8.181675,106.724998,658.000000,58.450001,161.805389,26.778744,3177.555908,175.750000,67.664810,213.850006,92.199997,250.250000,47.900002,102.497025,854.650024,17.531874,131.194550,7.300000,4.200000,61.511490,40.549999,29.000000,52.500000,50.094669,116.500000,12.687931,16.299999,31.400000,104.000000,157.000000,82.261078,140.157059,26.500000,74.507378,69.574020,10.150000,37.299999,1350.455933,109.729736,11.450000,46.000000,38.160248,27.000000,168.763779,108.000000,2.088706,29.998966,278.982147,20.461380,202.024353,11.300000,121.75
2022-05-12,301.680115,78.706306,180.834610,116.401863,72.668732,8.383691,104.640518,650.000000,57.950001,164.145203,26.778744,3188.468506,173.449997,68.358299,213.949997,91.400002,253.800003,49.950001,100.980164,850.849976,17.358934,131.194550,7.240000,4.180000,61.677757,40.799999,28.750000,52.500000,50.894585,116.500000,12.442041,16.250000,31.000000,104.000000,154.100006,82.261078,140.157059,25.500000,73.814095,68.635101,10.050000,37.150002,1367.094971,109.278175,11.300000,45.750000,37.229511,27.000000,168.763779,105.500000,2.098171,29.498983,277.982208,20.461380,200.314575,11.300000,120.00
2022-05-13,312.454407,77.870987,190.448166,117.768425,73.798813,8.236770,112.936714,675.000000,59.950001,173.234344,26.778744,3271.801025,181.100006,71.699997,221.199997,92.199997,259.600006,51.200001,102.280334,906.799988,17.834520,131.194550,7.730000,4.200000,63.838970,41.750000,30.000000,51.799999,52.794380,116.500000,12.540398,16.650000,31.500000,104.000000,154.000000,82.739334,142.090256,25.000000,77.321281,70.982407,10.200000,38.450001,1365.745972,110.858643,11.600000,45.400002,37.229511,24.000000,168.763779,108.000000,2.208600,30.498949,281.981964,20.461380,210.573257,11.300000,125.85
2022-05-16,306.169403,76.107521,196.188950,116.694702,75.174561,8.392875,118.564789,675.000000,60.200001,177.238998,26.778744,3257.912109,184.050003,75.550003,224.250000,92.000000,269.899994,50.000000,100.330070,928.950012,18.418196,131.194550,7.670000,4.200000,64.753334,42.299999,29.549999,49.700001,51.794487,115.000000,12.589576,17.000000,31.400000,104.000000,153.000000,93.165451,144.990067,24.799999,78.177696,70.512947,10.850000,39.000000,1383.734009,107.697701,11.700000,45.900002,39.090988,25.000000,168.763779,107.000000,2.113947,31.448917,279.982086,20.461380,218.717239,11.300000,130.35
2022-05-17,297.639740,78.427872,198.330338,117.231560,75.469360,8.447968,119.023392,678.000000,59.900002,179.263809,26.778744,3227.158447,185.750000,77.300003,230.699997,91.400002,271.000000,51.099998,101.196854,936.500000,18.612755,130.236938,7.680000,4.210000,64.005203,42.200001,29.500000,49.900002,53.894268,116.000000,12.491220,16.200001,31.000000,104.000000,152.300003,94.121979,144.990067,25.000000,76.668785,69.480133,11.000000,39.750000,1369.343506,108.149269,11.900000,45.400002,38.650112,25.000000,168.763779,108.500000,2.161273,31.098928,279.982086,21.746393,221.371887,11.300000,125.25
2022-05-19,291.803680,79.820076,193.774139,116.401863,74.388412,8.346961,112.394753,661.000000,58.650002,174.674240,26.778744,3116.048096,180.850006,73.150002,217.449997,89.900002,270.200012,50.500000,99.029900,912.650024,18.331726,130.955154,7.640000,4.220000,63.007732,41.099998,29.100000,48.299999,52.994362,112.750000,11.851906,16.200001,31.500000,104.000000,153.550003,92.782845,144.990067,24.850000,76.995033,67.602287,10.850000,39.299999,1376.088989,106.343018,11.600000,45.750000,38.111263,25.000000,168.763779,105.750000,2.129723,31.398918,277.982208,21.746393,212.463028,11.300000,125.90
2022-05-20,287.314392,80.841034,189.354675,117.182755,74.683220,8.310231,110.060150,655.000000,58.750000,172.064468,26.778744,3036.683838,181.199997,74.199997,215.350006,88.000000,262.000000,49.950001,97.946426,908.900024,18.072313,130.236938,7.650000,4.220000,64.337708,40.599998,29.000000,48.500000,53.494308,116.250000,11.950261,16.700001,31.500000,104.000000,153.500000,92.782845,144.990067,25.000000,76.668785,68.259529,10.400000,38.750000,1350.455933,104.988327,11.200000,45.750000,38.111263,25.000000,168.763779,105.500000,2.177049,31.298922,274.982422,21.944088,217.322403,11.300000,125.80
2022-05-23,273.397583,83.439835,197.373535,118.549316,76.058975,8.429604,116.897217,669.500000,59.000000,176.339081,26.778744,3050.076660,185.750000,80.750000,222.199997,88.500000,272.850006,51.000000,99.029900,939.950012,18.607130,127.842873,7.750000,4.240000,64.503967,40.049999,29.500000,48.200001,52.994362,116.500000,11.999439,16.700001,29.799999,104.000000,152.449997,92.782845,146.923248,24.250000,76.668785,67.414505,10.350000,39.000000,1374.739990,104.762543,11.600000,45.450001,38.699097,25.000000,165.870697,104.750000,2.113947,32.048897,276.482330,21.746393,221.371887,10.500000,128.05
2022-05-24,290.905823,84.367958,200.335068,118.793343,75.813301,8.668350,118.981697,684.500000,58.000000,178.363892,26.778744,3050.572510,194.850006,78.699997,222.500000,91.900002,273.149994,51.400002,98.813210,932.099976,19.164230,132.000000,7.600000,4.240000,65.667686,39.349998,29.500000,48.049999,52.794380,116.500000,11.802728,16.400000,30.450001,104.000000,152.949997,92.782845,142.573547,25.000000,76.750343,69.198456,10.800000,38.099998,1346.408691,103.182076,12.550000,44.900002,38.699097,25.000000,165.870697,104.000000,2.113947,32.048897,274.982422,20.757921,221.911835,10.500000,128.90
2022-05-26,308.862946,85.760170,204.891251,120.843193,79.989655,8.796906,126.944382,691.500000,60.599998,180.523697,26.778744,3073.885986,206.850006,79.800003,228.449997,98.300003,281.899994,55.599998,100.546768,961.950012,19.944170,132.000000,7.700000,4.310000,65.917046,40.500000,30.900000,49.500000,55.394108,115.500000,11.655193,16.900000,31.000000,104.000000,159.100006,92.782845,142.573547,24.799999,79.156441,69.480133,10.850000,38.700001,1393.627441,105.439888,12.950000,45.900002,39.678822,24.000000,168.763779,105.000000,2.145498,33.498844,277.982208,20.757921,225.466385,10.500000,128.90
2022-05-27,298.986542,85.667366,202.704269,121.916924,80.382736,8.870367,130.362900,692.000000,61.000000,178.498886,26.778744,3098.191406,201.850006,79.500000,232.000000,100.250000,281.600006,56.200001,100.980164,977.549988,19.476204,133.000000,7.600000,4.320000,66.249550,40.500000,30.950001,50.299999,55.094135,115.500000,11.802728,16.350000,31.000000,104.000000,159.050003,92.782845,144.990067,25.299999,80.746910,68.071747,10.800000,39.000000,1410.716064,105.665672,12.850000,45.000000,39.874763,24.000000,168.908340,107.000000,2.110791,33.248856,277.982208,20.757921,226.321274,10.500000,128.90
2022-05-30,300.782257,85.945801,202.613144,120.062294,79.547455,9.017289,126.610855,689.000000,61.299999,178.138916,26.778744,3097.695068,199.550003,78.400002,230.300003,100.000000,283.399994,55.900002,99.896683,972.500000,19.543060,135.000000,7.690000,4.290000,66.498917,41.000000,30.950001,50.299999,52.894375,111.750000,11.851906,16.500000,31.000000,104.000000,161.949997,92.782845,154.897705,25.000000,81.521759,68.635101,10.650000,39.650002,1463.331177,107.246140,12.800000,44.400002,39.678822,25.900000,168.908340,106.250000,2.129723,33.998829,277.982208,20.757921,229.200897,10.550000,128.90
2022-05-31,293.599365,83.532623,193.637482,119.037369,80.530128,9.044836,122.441925,687.000000,61.099998,175.484161,26.778744,3478.148438,200.850006,76.800003,222.350006,96.300003,282.149994,54.500000,100.763466,945.849976,19.364784,135.000000,7.640000,4.300000,66.332680,40.000000,31.000000,49.200001,53.194340,109.000000,11.802728,17.000000,31.000000,110.000000,160.750000,94.121979,149.823044,24.400000,77.851440,69.480133,10.900000,39.049999,1484.017700,106.343018,12.300000,44.900002,40.854488,27.900000,168.908340,105.750000,2.170739,33.998829,277.982208,19.720026,223.576614,10.550000,128.90
2022-06-01,285.518677,85.388916,188.944626,120.208717,80.333603,9.072384,119.273521,682.000000,62.900002,171.569504,26.778744,3416.641113,195.600006,75.500000,221.550003,96.199997,278.000000,56.000000,102.280334,918.900024,19.231083,136.500000,7.660000,4.300000,66.332680,40.599998,30.049999,50.000000,53.094349,109.000000,11.802728,16.500000,31.000000,110.000000,159.949997,94.121979,144.990067,24.500000,74.629715,70.043480,11.000000,38.900002,1511.449463,105.665672,12.250000,44.849998,40.658543,27.900000,168.908340,105.000000,2.104481,34.198822,276.982269,20.065989,220.112076,10.550000,128.90
2022-06-02,287.314392,84.275154,187.395508,121.965721,81.758476,9.109115,122.108406,686.000000,63.099998,172.469437,26.778744,3457.811523,194.750000,75.699997,223.300003,98.099998,277.200012,57.299999,100.980164,902.599976,19.364784,136.000000,7.620000,4.360000,66.415802,39.900002,31.250000,50.000000,53.494308,112.000000,11.753549,16.549999,31.000000,110.000000,160.000000,93.930664,145.956665,24.299999,73.977219,69.480133,10.650000,38.650002,1478.171509,106.568794,12.650000,44.900002,41.148403,27.900000,168.908340,105.500000,2.192825,34.798801,276.982269,20.065989,229.110916,10.550000,128.90
2022-06-03,287.314392,84.460777,190.584824,122.746620,80.186203,8.870367,121.441368,694.000000,62.950001,171.749496,26.778744,3473.188477,196.649994,75.800003,215.500000,101.000000,274.200012,59.900002,100.980164,921.250000,19.231083,137.250000,7.640000,4.390000,66.166420,39.849998,30.299999,50.700001,55.594082,113.000000,12.245329,16.750000,31.400000,110.000000,160.000000,93.930664,145.956665,24.299999,72.672218,68.071747,10.550000,39.500000,1504.254150,104.310982,12.250000,44.849998,40.511585,27.900000,168.908340,105.250000,2.167583,34.848797,276.982269,20.065989,229.605850,10.550000,128.90
2022-06-06,287.314392,82.604492,184.889603,121.868111,79.105263,8.998923,116.813843,696.000000,61.400002,168.284805,26.778744,3422.097656,193.550003,74.599998,215.050003,96.900002,279.250000,57.299999,99.029900,907.950012,19.075094,136.750000,7.640000,4.350000,67.163918,38.750000,30.450001,50.500000,54.794170,113.000000,11.950261,16.900000,31.400000,110.000000,159.949997,93.930664,145.956665,24.000000,72.590652,67.602287,10.500000,39.500000,1586.999390,104.085205,12.000000,44.400002,39.678822,27.900000,168.908340,104.250000,2.177049,35.648773,276.982269,20.065989,226.051300,10.550000,128.90
2022-06-07,285.518677,83.161377,185.345230,121.721695,78.908714,8.980558,118.940002,689.000000,61.049999,168.194794,26.778744,3408.704834,196.300003,74.449997,215.649994,95.900002,281.950012,57.200001,100.763466,912.500000,18.451141,137.750000,7.600000,4.350000,66.498917,39.000000,30.250000,50.299999,54.494202,116.500000,11.802728,16.950001,31.000000,100.000000,160.750000,92.782845,145.956665,24.900000,74.221909,67.320610,10.750000,38.900002,1694.478271,102.278954,12.050000,44.200001,39.727802,27.900000,168.908340,103.250000,2.177049,34.998795,279.982086,20.065989,231.540604,10.550000,128.90
2022-06-08,290.007965,84.739227,177.827545,120.843193,78.319115,8.943828,112.853348,692.000000,59.599998,162.975296,26.778744,3400.272217,193.300003,74.000000,210.250000,92.400002,283.750000,55.700001,101.413551,912.900024,18.540277,136.250000,7.410000,4.320000,66.498917,39.000000,29.299999,51.900002,55.394108,116.500000,11.753549,16.900000,30.000000,90.500000,160.350006,86.087173,144.990067,23.850000,73.895660,67.508392,10.400000,38.599998,1658.052368,103.859421,11.850000,44.400002,39.580849,27.900000,168.908340,101.250000,2.164429,34.648808,277.982208,21.746393,231.675613,10.400000,128.90
2022-06-09,276.091156,84.367958,173.909241,119.671852,76.058975,8.989741,109.851700,683.000000,58.099998,158.025742,29.317017,3335.788574,194.699997,74.599998,210.600006,89.900002,280.299988,54.000000,100.980164,904.650024,18.161449,134.750000,7.320000,4.300000,65.335182,39.650002,29.000000,52.700001,54.994148,116.500000,11.802728,16.500000,31.000000,90.500000,159.000000,86.087173,143.056854,23.600000,73.854874,66.663368,10.300000,38.000000,1691.330322,104.762543,12.100000,44.900002,40.168682,28.400000,168.908340,103.250000,2.170739,34.148827,276.982269,21.746393,226.816208,10.400000,128.90
2022-06-10,279.233673,83.903900,177.827545,119.379021,74.584961,8.971375,109.643257,687.000000,57.900002,161.895386,29.317017,3368.526367,192.800003,74.849998,217.050003,91.199997,279.250000,55.400002,99.463287,915.700012,18.250587,135.500000,7.360000,4.290000,66.415802,39.950001,30.100000,52.000000,53.794273,116.500000,11.655193,16.900000,31.350000,91.099998,159.449997,86.087173,143.056854,23.049999,72.835350,66.475586,10.500000,37.900002,1681.886597,105.214111,11.950000,44.900002,40.707527,28.400000,168.908340,101.500000,2.145498,33.498844,276.982269,21.746393,228.705963,10.400000,128.90
2022-06-13,276.540100,82.418877,174.592667,115.669777,74.830627,9.182574,104.974037,653.000000,56.200001,157.845749,29.317017,3322.137451,194.550003,72.300003,220.949997,85.099998,270.500000,54.200001,96.646248,920.900024,18.206017,130.750000,7.310000,4.170000,66.914536,40.599998,29.549999,49.150002,51.794487,116.500000,11.261769,16.900000,31.350000,85.800003,158.500000,78.434982,144.023453,23.500000,71.775032,67.226723,10.450000,36.750000,1659.851196,103.859421,11.650000,44.900002,40.168682,28.400000,168.908340,101.000000,2.158118,32.048897,273.982483,21.746393,227.581100,10.400000,128.90
2022-06-14,272.050812,79.356010,179.558899,115.572166,72.865280,9.503965,104.348694,655.000000,57.450001,158.835678,29.317017,3357.306641,194.449997,69.500000,220.750000,86.500000,262.700012,54.799999,95.129379,899.500000,18.473425,126.000000,7.300000,4.050000,65.750801,40.849998,29.100000,48.000000,51.494522,116.500000,11.507659,16.900000,31.450001,90.000000,159.000000,86.087173,144.990067,24.000000,70.877846,66.381691,10.300000,37.000000,1715.614258,102.730515,11.700000,44.549999,40.168682,27.000000,169.151016,99.900002,2.192825,30.998932,273.982483,21.746393,227.311157,10.400000,128.90
2022-06-15,272.499756,79.356010,185.436356,117.231560,74.732361,9.687616,110.727180,676.500000,57.500000,161.400436,29.317017,3403.092529,197.350006,71.000000,223.699997,87.599998,265.700012,53.799999,95.346077,894.400024,18.584845,127.500000,7.370000,4.110000,64.836464,40.799999,30.150000,48.900002,52.094456,116.500000,11.802728,16.900000,30.000000,94.000000,158.949997,86.756737,149.823044,23.200001,71.734253,66.381691,10.550000,37.250000,1672.442871,103.182076,11.850000,44.349998,41.148403,27.000000,169.151016,109.750000,2.224376,31.498915,277.482239,22.141781,229.470871,10.000000,128.90
2022-06-16,259.480804,78.891945,185.026291,119.574242,75.665901,9.779442,105.515999,648.000000,56.750000,159.420593,29.317017,3362.781006,194.399994,67.949997,225.050003,81.099998,254.399994,52.500000,93.829208,870.549988,18.718552,126.000000,7.320000,4.010000,63.679928,39.700001,29.700001,49.599998,52.894375,115.750000,11.507659,16.900000,30.500000,109.000000,158.850006,81.304550,144.990067,23.950001,67.166748,67.414505,10.400000,37.049999,1667.496094,106.794579,11.750000,44.049999,40.168682,27.000000,169.151016,108.500000,2.224376,31.348921,274.982422,22.141781,219.572144,9.600000,128.90
2022-06-21,258.134003,78.984749,183.158279,121.038414,75.076286,10.238571,102.889557,641.500000,56.500000,158.880676,29.317017,3376.217773,193.050003,66.199997,228.949997,83.800003,261.250000,52.700001,91.012161,860.750000,19.543060,129.250000,7.350000,4.020000,64.030792,39.750000,30.150000,48.049999,52.494415,118.250000,11.507659,16.500000,31.500000,109.000000,155.000000,81.304550,144.990067,23.400000,69.776749,67.696182,10.450000,36.849998,1587.449097,104.762543,12.000000,43.500000,39.678822,27.000000,169.879074,106.750000,2.161273,30.848938,277.482239,22.141781,221.236923,9.540000,128.90
2022-06-22,255.889374,75.643456,184.707367,120.745575,75.665901,10.054918,101.263672,635.500000,55.299999,158.205704,29.317017,3359.794678,193.699997,68.050003,221.500000,79.800003,257.799988,51.799999,89.928688,842.049988,19.176050,126.000000,7.400000,3.850000,64.381638,39.650002,30.600000,48.000000,52.094456,118.250000,11.409304,16.150000,31.350000,109.000000,154.750000,81.304550,144.990067,23.799999,68.553307,68.541206,10.250000,35.799999,1528.538208,106.568794,11.600000,41.599998,39.188957,27.000000,169.879074,103.000000,2.180205,31.398918,277.482239,22.141781,217.907333,9.610000,128.90
2022-06-23,255.440445,73.694351,179.239944,120.111107,72.865280,9.458052,97.761765,630.000000,55.950001,155.550964,29.317017,3229.901855,187.550003,65.900002,219.699997,75.000000,245.800003,50.700001,88.628510,782.400024,18.258535,125.000000,7.350000,3.760000,64.293915,38.150002,30.549999,47.000000,50.994576,118.250000,11.310947,16.000000,31.350000,118.000000,153.100006,81.113251,144.990067,23.000000,69.001907,67.508392,10.300000,35.349998,1510.550049,103.407860,11.550000,40.250000,39.384903,27.000000,169.879074,100.250000,2.205446,30.348955,275.982361,22.141781,215.927597,9.600000,128.90
2022-06-24,272.948669,71.930885,175.230530,119.086182,73.110947,9.155027,101.472122,615.000000,54.900002,152.896194,29.317017,3172.171875,186.250000,67.050003,216.050003,74.099998,242.600006,49.400002,88.628510,784.049988,18.281477,126.500000,7.510000,3.860000,61.399387,37.450001,29.850000,43.799999,49.494732,114.000000,11.409304,16.500000,31.350000,118.000000,152.699997,78.434982,144.990067,22.600000,69.328148,68.541206,10.500000,34.250000,1486.715820,104.085205,11.650000,40.000000,38.699097,27.000000,169.879074,100.000000,2.192825,29.998966,275.482391,21.746393,215.927597,9.910000,128.90
2022-06-27,297.639740,71.095558,180.606812,118.695732,74.928886,9.503965,105.641068,616.000000,54.500000,156.360901,29.317017,3143.804199,209.600006,68.650002,216.250000,77.400002,256.350006,51.200001,91.228859,836.500000,18.809048,126.500000,7.500000,3.980000,62.539658,37.950001,29.500000,46.849998,50.594616,113.500000,12.196151,15.700000,31.000000,118.000000,151.850006,81.304550,144.990067,23.850000,73.854874,67.414505,10.250000,34.400002,1557.319092,107.923485,12.250000,41.000000,39.139969,27.000000,169.879074,100.250000,2.177049,29.998966,276.982269,21.647545,224.971436,9.910000,128.90
2022-06-28,303.924744,75.921890,187.122147,120.599167,75.371101,9.687616,108.392570,622.500000,55.200001,159.510590,29.317017,3160.725342,209.550003,70.449997,226.600006,80.000000,270.000000,53.799999,94.479294,871.049988,19.244867,127.750000,7.700000,4.010000,63.504501,38.349998,30.500000,46.250000,50.794594,113.500000,11.556837,15.900000,31.000000,118.000000,150.449997,81.304550,144.990067,23.950001,74.181129,75.019760,10.400000,35.250000,1648.158936,111.987549,12.100000,41.650002,39.139969,27.000000,170.024582,102.250000,2.366358,31.898901,279.982086,22.240629,235.455124,9.480000,128.90
2022-06-29,312.454407,76.757210,186.438721,119.427818,74.290161,9.549877,105.766136,629.500000,54.650002,161.130463,29.317017,3128.874268,207.199997,71.699997,225.050003,82.400002,262.000000,53.799999,99.246597,850.200012,19.313679,128.000000,7.900000,4.000000,64.030792,38.299999,31.049999,45.700001,51.894478,109.000000,11.606015,15.700000,31.400000,118.000000,147.000000,81.304550,154.656052,24.000000,72.345970,76.615921,10.800000,35.049999,1726.856934,113.342232,12.350000,41.349998,39.482872,25.000000,170.024582,100.000000,2.319031,35.598770,279.982086,22.240629,229.875809,9.480000,128.90
2022-06-30,310.658691,78.335052,183.158279,121.575279,75.076286,9.917181,107.058510,632.500000,55.299999,158.565674,29.317017,3158.237061,206.899994,72.449997,226.500000,82.500000,260.500000,53.200001,102.713730,836.599976,19.336617,128.000000,7.780000,4.010000,62.101089,38.950001,31.799999,45.799999,53.594296,110.250000,11.950261,15.800000,31.400000,109.750000,145.550003,84.652390,154.656052,23.049999,75.853157,78.399879,10.700000,36.049999,1759.685181,113.793800,12.550000,41.000000,40.168682,25.900000,170.513138,100.250000,2.271703,36.998726,275.482391,21.449852,233.160416,9.500000,128.90
2022-07-01,316.875336,78.891945,186.393158,122.307365,75.076286,10.559960,105.515999,649.000000,55.200001,163.695221,29.317017,3122.902100,216.750000,73.500000,234.550003,84.099998,266.200012,54.200001,102.930420,846.000000,19.657747,128.000000,7.910000,4.000000,63.855358,39.099998,31.500000,47.299999,53.494308,108.750000,12.048617,16.500000,31.000000,119.000000,147.500000,84.652390,156.589249,23.500000,77.198944,78.869339,10.500000,36.849998,1787.566650,114.922707,12.650000,40.000000,41.736237,25.900000,171.001740,99.800003,2.319031,37.098721,275.982361,19.374060,235.500122,9.500000,128.90
